model_uid,lvis_category,caption
83106ea40f6f47ad812d2a112f2692a6,teapot,teapot
4830b07c3e4c4957a9896d056bb61e91,car_(automobile),car
e9484ddba00afb508926065f344ceaec4910269694b06477d1429f9e20f34177,cylinder,stone sculpture fragment
5e70b9e2d8017c5d0128e9e53248937351fd30ce6a87b6bb3e48a29e6b136fe4,figurine,broken robot figure
ccf3efabe4bf422c8185bade30bcfb6d,gun,pistol
809ea6d8184e4c7babd609220a2f9653,pottery,ancient Greek drinking cup
55a0a5c139114747a31eb878ba19acc0,rifle,rifle
44bfc6d5caac40e6a2f69574797b27af,sword,sword
83ca835fbd0f4d46ab5b49625fac3a65,teapot,teapot
cf5184ff8e9b437b9d18bfb5799cdbf1,toy,gray sphere
99e4d1337c904b549b4ec97f6ee56aac,vase,gray ceramic vase
c0f98e06df3de58e110c18e97bd75294bce33c1cc31c8f5d0e801a0c0497c2bd,chair,abstract mechanical part
ea0d4ab31e7c1b82acd5dc1afe728fbd6fd1ca5e34f576bf1931c14aeddd6d5a,cylinder,spiked cylindrical object
2228ec26140267954a2c1b49344167ddaf09e0ed846e75eb8fb2aa777da8d54c,figurine,abstract human figure
cd3fbab8fa414482bb3a062ea7228106,gun,revolver
819274c423c84cffbfd0e62696abd5bf,pottery,ceramic vessel with handles
564e453d941f423da4211e302f364982,rifle,sniper rifle
b1b322f98e4440c69525fef64753c5d5,sculpture,abstract mechanical creature
450d50c5102b46e4b65da2a7c751fa95,sword,sword
850ffce90a5e48b1bdac28391cf22a21,teapot,abstract block toy
9a92326f9a24490e8751a59a23a35dec,vase,gray vase
48e900aa89584dd5912b21610e0f6b65,car_(automobile),car
c14407bc3382a8b0870ae3e34e657de7166116837e55df844930b3d71f89943f,chair,folding chair
b47f80c08f11429499241c3bb680ff0d,cube,geometric prism
ea82287f516b11bb039d94696ef6ad20cd88343b74a35451b30a9d3d49f1b3a3,cylinder,cone-shaped container
cd7a3094dc2a43208c361b7cfa6a88b7,gun,revolver pistol
56d365bb7baf4b8fa1d123bbd434d237,rifle,rifle
8ba6e508804c46668abce65c1553cc7f,sculpture,metal blade
455ca64a2b5744c598b926baa4f8c801,sword,sword
85fdb3863e374c77867a805738aca16e,teapot,abstract geometric block
b509e8503e8040c9ad79c54b6a47c59e,cube,gray geometric block
eb687dc44889b99483cda38c8b715ae86d67b6fec8ee4ea1426a5a94f7e98903,cylinder,cylindrical container
67161b6ac496e8484ba187a00a25a6daab55ad99220b2ed79c530857f347c467,figurine,abstract sculpture
cdeaec42ef6c421d9864764f1bcec356,gun,assault rifle
844e310df5c3443cac8c89258edc7420,pottery,gray sphere
579d5dfacab216bed960f2e4ee99e07cc58a313ad63b7662f68d1dfe7cd72fed,rifle,gray rifle
2cc24d59c0ab20faa9198aca049348a9eb81692bb9b3de4f48d5352e802ff0fa,sculpture,gray stone fragment
87a876b25f6b1eaa1f254f6e77f579fa8bbcfa4999a7fcac127dd0fae218f93c,teapot,stone grenade
d1abc4eb25154cf7b5a95eceb49829b7,toy,textured plush toy
9bdc1edc622042608c44931386f359fa,vase,vase
498f32457b8d61af40a7b61ac43afc33ef5278a088866eca80d7d41c4734fe6d,car_(automobile),car model
ec1a10fba69c437a9ef9eb1a52f7962c,cylinder,cone-shaped object
ce5438099b034b07a6b68dd9163cc9fe,gun,pistol
581f5760e00e8932ceb320ce630d404364a68c7faed6670d06679561d3c18a47,rifle,rifle
da9182fdcebb428d9d81657613050e83,sculpture,fragmented object
45e20e735b9c4f54a9c0c3f3523fec3f,sword,sword
d264610fd7e34c54b4eaeda563209ba7,toy,rabbit figurine
49d15782b27a88017aa4556554694e7c42ef63449a4ed6e9c2bebdbbea3d8dd7,car_(automobile),car
c218cab7c8c545dc9121a3bbd7772fc2,chair,abstract sculpture
b639ca791c9242f8b7de2ed44f16ebc0,cube,gray cube with rounded edges
60ed0a694452d978cb00b22164ae89bfcc0ab5401fa063ea814c24948044208f,figurine,broken robot figure
cea48facb33344d885b41741074d3b57,gun,rifle
856037774af74cebbd1a900780f9eb19,pottery,broken ceramic vase
5873a21106944876bf6257dd2b77445f,rifle,rifle
464393c2839345e49a3d477ff695353e,sword,sword
8910d98dfed0ff1bda943fed6519b3dc9186fdf026fd16551a3b07fec8b1f5fc,teapot,teapot
d305a1f01bb50deff41bffc896dcf506f8c0bf0ba439e9e47afd760bdf823502,toy,mechanical device
9d3d08c653e240d8a2b1327f1b57ff72,vase,decorative vase
4a454083d45005c7e4a5a615fcca849d8a775e09312488c00e8823182530426d,car_(automobile),mechanical component
eda8209af21f328da9827102722a4121c8dad449ae5fbc09327a28a3ea0439f4,cylinder,screw
2a2dc99c62cac2cc00c3c8acecc839417b8e3408d539c959dc9239adfb558571,figurine,satellite dish with hammer figure
cf19698009464fe89fcba5b36828ce13,gun,pistol
86020dd9f85d48c9b2e401c494ba8f3b,pottery,abstract vase
dfcba7edc60b19f2947dfecbfd52e1a2f914211f6d81709a64b0519fb5e4290b,sculpture,fragmented helmet piece
46976d8b16b54f4a870236b6a1950269,sword,sword
89666dc12c5b455d99dfc949d913a438,teapot,abstract geometric teapot
9d8e1e90f9e1419359c0006fb8b40682fb32c30048f359652dcaad1b4bb4ccba,vase,chalice
c277b7046b0543d983a7d1604bcda09d,chair,office chair
b6e93f5e234041778e9f9fe0dcd80754,cube,gray textured cube
ee49c7380fda4a4193c6aa93af859d9f,cylinder,gray cylinder
867fed107f124e539f376626b294a787,pottery,ceramic pot
5ac1fc3cd4484b51949b315b0677c6b2,rifle,rifle
46cbdb7ae60142fe8e230e9f7ce9099f,sword,chain-linked dual-bladed weapon
8a2e31d35aa449a38962a8934ac45253,teapot,teapot
d46d9868ff0a4ddb9c177de5d9341eca,toy,gray futuristic pistol
9ee8b28acabdbe7e7e4756028ee8d748c714204f5a5156a891a6539e4da719e0,vase,vase
4af6c838a3fcd78df69cb388abe7176f40112354f72d669a0ab810f99b5ca66a,car_(automobile),toy car
eeb4ce3b74724ee7b8e0a92f22b0041a,cylinder,stacked cylindrical object
cfebe09f15804ccc9d78bf20f3e31ccc,gun,submachine gun
878e17e191f84f0a937dbbb5a300aabc,pottery,stone fragment
5b586e2ed20249c79b4abb0013674538,rifle,sniper rifle
515278ccaa1db49360decb0ab0d3fbe6909a778ad7bcb6f11a59ea79e63eb1b2,sculpture,3D humanoid figure
472df1c477b34b328d85820714ab3d86,sword,sword
9fce57b27d9a45fc87ae21361996d692,vase,ancient Chinese ritual wine vessel
4b35485197f546b1801f3392d41571ab,car_(automobile),car mold
c2fe215a9e8f4174ac5f587d654e51b5,chair,neck pillow
b839fc671ae842839e24fe6f69abf1dd,cube,stacked rectangular blocks
ef04901a497b2836f6de9528e8ae03f01a6da34210003a1540eb4627f1c708e5,cylinder,flat washer
d05b7179408c4b0781d1636fcfa61548,gun,multi-barrel weapon
8850b9541f2a45a78df5d137f64199ba,pottery,fragmented ceramic vessel
5c612777b8cc50c84458548282ca919332ef15d15c6b41a50d764562c28a069a,rifle,gun
47899fa2776947b59174275dc3990baf,sword,sword
8bf5edc3802d4bb696054bbf393fead9,teapot,teapot
d59adb2bcdea4f46a31059362c03c3e8,toy,screw with decorative head
a06ea23389e449f58055f30d420177a7,vase,stacked spherical object
4b8a5768632a39bfbbab6e9180ded572a41f099b68a3e15252b8e50f2524f501,car_(automobile),car
c3534016fb7442abaa7a0f4d6c6dddf0,chair,stool
b8ac6afee7fcceb997d8c64a7cbbd636e335f5923bd6606ce3e01ef2d2262486,cube,gray box with lid
ef956b4cdd06464b8c3f0cef0bdb2229,cylinder,cylindrical container
88e037676c394aa39a6b573644188140,pottery,stone vessel
5ccf1679da3c4da1be6d39dc7c42b77f,rifle,rifle
47e2a66b02d64fee95ce3ea43530052e,sword,sword
8cf43d2d43174db3816d3be55de42d0a,teapot,teapot
d60702fe26e24d99a23ecad4b3e4b7e9,toy,robot toy
a1c7e2d11c304a6c98ba960af0f230e3,vase,gray vase
4bc9fe2aabfe49b19301eea5480b4573,car_(automobile),car model
c3a1c5fc976dcf186c95f603f3e13cd213bf014d5a8506ef1080f41be0667903,chair,office chair
b93615aec19cb613c1b0d05157c2db5dc2bac4e4b67eb157268b7d5db272c69e,cube,abstract geometric sculpture
f03c2f6a73d34c03aa649c2dbaf9195d,cylinder,stacked cylindrical object
f17ea1f53b9c4050e2fe841abbd266acfae6bd1844ec9be6cd30438d039abea1,figurine,abstract humanoid figure
d0fe5e0fba35474793b9b81d306efafa,gun,assault rifle
89de418fe52b444d9ba4f1b192c7b2df,pottery,textured cylindrical pot
83317d4b2371eb6591b317f3f268cbe0a6e4820e537e6db5489fe77cd0f2c5f6,sculpture,crossbow
484d66535b8546bd8f2cdda84a48bf84,sword,gray stylus
8d86602d3b704590b5c5aade4d7f5e5c,teapot,block with attachments
a28ab87a89844b1d883ba52e045b6cfc,vase,gray vase
4c1b06e9575645aeb31b1435dad24c21,car_(automobile),car
ba5613db0ce57ad3b229f2ada47450d82e00469221ce38169d85077ca9891b80,cube,gray geometric block
53edddc38f5756e1b320c456ad4019c2c2efa6688209e8cb70054f2ea106c53a,figurine,human figure in motion
d182b339911140bbb2e5264018d72c96,gun,rifle
8a4f9451570348b588da377bca74e268,pottery,ceramic vase
5db44189ffd8d3d13389e198e524431686a43248d13c79330a04bd8ae4335103,rifle,rifle
fd4e1f08448846319838ab3a2997bc39,sculpture,steering wheel with attached controller
48e3a0469efc4489a92c113357da856c,sword,sword
8e634625170b00bbedda4f0ef552e348d7706256a7ba0c834a3859223fe45745,teapot,alarm clock
d72e8ee28c06499fa560b7d5928429e3,toy,stylized penguin figurine
a3389ae7b5d0aa49dd8a6d2c9903c6cac2247bbfba1416672172d583f701a41e,vase,ceramic vase
4c7c9732efa4dc553f17760031ca995d228ee1a6bb994e8607a95445dbe7db4f,car_(automobile),gray abstract sculpture
bb1b498cbf358eb5b061b26e326bda1fd302f2f41567f88b20e4bbdba7672e71,cube,gray cube
f210bb07a7d74b5b8fb3758e1cc7dfee,cylinder,hexagonal container
2cc6d8b394cb44559fda335203472362,figurine,abstract sculpture
d1b49d80af9d4bafa7df0a96db4dd0d5,gun,gun
8b3538ba1cb14db29a3ea3cdcbf938d3,pottery,jar with lid on pedestal
5e5b8183856a43538b4fdd15cfbe79f2,rifle,rifle
71abdb892d913ec3aa67829dcc046fa3f3a401fe19ab3aadd7868d744d12870b,sculpture,camera mount
4943259f6c584ec486f32a417f182036,sword,curved blade weapon
90043558d44048449fac78450af878a1,teapot,teapot
a427816f2c0e4bdd9a55ce13cb7dc7c6,vase,hourglass-shaped vase
4d43af72c7834f368956961962e412ba,car_(automobile),toy car
c47d22e0564f462a9d795eaf5ade5156,chair,abstract geometric sculpture
bb71af9e565c4a41a37c1c11529f6272b1f42764fd572031caa93334365ba605,cube,gray geometric block
d3faf0da45a1457d8a914173ff0f8f87,figurine,abstract 3D model
d2185c16784d44df88de134c501e1048,gun,gun
8c1d7f326847475da8ae6804e9dc547b,pottery,broken vase
5f5af00b4e2a40c0893c78c3035a3c18,rifle,assault rifle
dc6dee97509d966ad88de87f7140de31293295e490344d99e4da384047280333,sculpture,human figure in motion
90e2ffd17b224a368555c90470ac2c2e,teapot,teapot
d8258903a23e4a368ede8fd584919b68,toy,ancient siege weapon
a54c4103b7e94f2a8920c8f8ec0643a5,vase,abstract sculptural form
4d8c9a8b205a4bd6a6d7778714633606,car_(automobile),abstract geometric shape
c4c665cf9aa503d635f965cdc30a7ccc905ce83325dd828ecc382cb5e6b18374,chair,gray chair
bc4399ded17942c696c496a752c8c333,cube,square block on square base
f4070203b492449f8bc2b43ae7946f48,cylinder,gray cylindrical container with lid
939e414515600d83011eb6111c8a440e11db0581b4aa24bf58964b46cfd226e7,figurine,humanoid figure
d28eedb69ccd4ad4a27396d301e07eaa,gun,firearm
8ca5deb36a8a432bbe3dfe1c78c7e12a,pottery,headband
60129a0e0cd340a38bf4b4c787a2dce6,rifle,rifle
4a7c621cd6db4f82ad3ef84a3fe35fce,sword,curved blade weapon
917d2a2a0c564b9d8233170a6df1c559,teapot,abstract block-shaped object
d86b58b49f5743be8f814d0d4316d182,toy,gray robotic arm with two joints
a6aa012950814fea9279e3fd4ff137d1,vase,ancient style vase
4dde0628c79c479eb6b71d82248afaa4,car_(automobile),car
c51c9536453840a2858d9c152a670390,chair,office chair
bcb7fe88ae55e13c5765b2290650f846175e25dcfe9eb4dc78655ed197b92116,cube,3D cube frame
6a4c094217c54231a1d75e9609756a3b,figurine,stylized running character
d30922aa17374fef88a977ac6f5788cb,gun,gun
8d13439622a545c3ad24eb65a1d0d04e,pottery,gray ceramic jar
60b0d6f79be730a6006f2c207c260c9c1b262e29e0a0b21d99066d75ce215f33,rifle,tool
fb3f354be7f50c20d720310a5eb93114deb79fcecc608aed10fa90bdb4fbb3c6,sculpture,abstract sculpture
4ad12b8d0c754f2f8dfa167f8eeaa20e,sword,sword
d8fdadc7e4ca48c2b5a3b4eeace950ff,toy,dinosaur toy
a7c94d53d7c40072e584278b749b49758c11a1a8a8a109da00088112e5c43606,vase,gray geometric block
4e261bd2d93a438ebdabf8cc6b41cf58,car_(automobile),car
c57542aa163046aa9d28774a0cb1abf5,chair,gray geometric block
bd09098ff1c84547a570e66d557a8321,cube,box with lid
fd6018a930cd2f84cc930185e67b2803b13363b9758637b1c6f05b274accb5e8,figurine,stylized cartoon character
8e19e8344810486c849893152103dd9e,pottery,ceramic bowl
871ed0fe7f7a4883aa391aab03461a10,sculpture,abstract dark form
4b2d7304e8234d63b9d97031ad9e2103,sword,abstract geometric sculpture
92b7b439224444f88e8dbc95292df9d9,teapot,teapot
d9d2068929794a54949b4b8e66fba2dc,toy,abstract figurine
a8aa78ec1cf74c88aa4f51c42825767d,vase,bullet
4e9f1479e4d248014e9b1b309829357d05891b70f2849805fec1d2b1d47c1cd7,car_(automobile),car
c60019b4fb024cb0a7e10fb5febb1845,chair,chair
f67653568a28eede52c123d482467394a8650a50c58bed39ee2ae8f37a9dd947,cylinder,hockey puck
38c20a1d26b35358ef15e31db23661e794f59ad1390b820e4d9eba44ac5be75e,figurine,humanoid figure
8eb22c50197f4273a6012cef96ebb4a6,pottery,broken bowl
61b5e98866c1493eac6d16190b48e3a4,rifle,rifle
4bcb88c440314f97aa8c51bcee7c3840,sword,sword
aa4f95de38844582a669397e5901785b,vase,decorative vase
4ee788cd7090466b9473a261d19c35d5,car_(automobile),car model
c64518fcd5024b10af8434ac8816deb7,chair,wooden chair
be450b53f907e0f6d96b6e90d5218d78a6f8b95ea7c8379daa9970166793133f,cube,gray cube
f7559bd4175a12862df52a6119919f00b70dcc258d22b7cfe9ea0d75b5800a4c,cylinder,gray cylindrical object
d41e38d3f3de43e38ca24257071512e2,gun,gun magazine
8f2cc84159024386814a17da66e09630,pottery,ceramic vessel
62b96eab2a644732a9e5f96179b77585,rifle,rifle
fdc8cb47b65d482c9cd3e9510950787e,sculpture,chess piece
4c0dbe03c12641bbb20820d5a0b3162f,sword,sword
da7ac15e4e11917541614b323719fa8425272d450d9742b49c208080f0d29f59,toy,cartoon animal character
aab64acffc17413ab47ed3bf72596571,vase,twisted cylinder
4f4da8ccb298ca406e2e7dcb582f3fc3edd012ef3c414e7b7a7052f5206318ed,car_(automobile),toy car
c697537c02811a3ed67d47c2ad3445505f210881b5c2644eb94adf92ef26da08,chair,pumpkin
bea5c7677be7439f912dd3dd770b3278d7c965130aadf3a27cc0f606ceacc285,cube,geometric block
eff96d5b56014830a655685c1077fbc9,figurine,robotic figure
d46d24d954b94123bd66c24ce6aa9aac,gun,futuristic weapon
8f9f2cda58e24a1c9bdfddbb12e6f9ce,pottery,bucket with lid and handles
63a2768a60954e3990658da4e2683f71,rifle,sniper rifle
508ae1c046256b50b4342ec6ac4f182bb891a447b617db4866cfe0e1c489e926,sculpture,abstract human figure
4c6899d1fa0542aa8a66f9c533d2fed9,sword,sword
db1acb503fbe4a84a01784f371b2d176,toy,square table with chair
ab404d6a2bc41b50cae5fdc8a42e63b461bc604ba765e57cb117f6b9173abff4,vase,vase
4f9fa69e1f1f4515b39aae0883fa38da,car_(automobile),toy car
c6b28f46b865a8129c4d6a0e39ed3c53794a26c3acb7b1707e42cb54a0152248,chair,folding stool
bf94641134e74ace8b1735350f2421d5,cube,mechanical cube puzzle
8539c8d4e6ff5dfc1e750aaf6c815e016ff6460839b793eb640fb19bbb230bba,figurine,person with ball
d4d104dfbaff42e8a59ff6f1dd585830,gun,sniper rifle
903905eb713245efbf1769456822fa5c,pottery,cracked spherical object
64a0099b59b24773a614d68511953c17,rifle,sniper rifle
83aa4c2f8d6ced1323d337c079e0cc130c874d2eebdfbecfb5729083bdc121b0,sculpture,broken object fragments
9588f43cc66f4622b731ba854f51d8e4,teapot,teapot
db7f963c83d345ceaa1162099bb88792,toy,car model
ab8ff5d8326149a8948b583e505e6eb0,vase,banana
4fc83dc5fdd9c5367a7bc9180c66f72e5f004c86bc5488232dc0e8b8f1ea6690,car_(automobile),car
c6e79674012243909e7d835890aceed1,chair,modern lounge chair and ottoman
bfeab59a19ff94fee3cde429acdac15412504c723649caf881f4428290395859,cube,shoe sole
fafd0d6fab55475bb9700d5be738bab2,cylinder,cylindrical object with protrusions
4fb795d7dc0e4257827979d330a3b8c8,figurine,3D letter X
90e3c7ff6d6c4756ac495a031d23c188,pottery,gray bowl
651023a13575dfebd08cb01439b567a4a72a6682f238958d0dd09d535f187f99,rifle,gun
a99d9d5163c44ddaa682996e9ac9436e,sculpture,abstract hand sculpture
4d52d68ee8e94a8aa08e4b7625690f89,sword,sword
964e96f8c5e744e8a1de139130360131,teapot,spiky block toy
507ee2e6d6a34a3db7bf8373c70fecff,car_(automobile),car model
c7230164db9340e0b788d7625c4ae689,chair,chair
c0992a18dcee9bc4a9439b987504f3e538a2a377e5bee58b486f66206136823e,cube,geometric block with cutouts
fc4e953ccbae44598903f8adccb17e44,cylinder,gray stone tool fragment
e683bce466c24047bec797456c1f9200,figurine,fairy figurine
d56f8beecf96449e86614f62de89df5e,gun,gun
91a3b219ffdf427f8128c85a8d9543f9,pottery,hexagonal container
6594b116382644b49f8f5ca1ecc0e1a3,rifle,gun
093521f8597449e489f35f935dc2329d,sculpture,stone bust sculpture
4d9748ed6ffe495ab8955726f23e0b1f,sword,knife
973dc63de108403081d988eb81eda768,teapot,teapot
ace3aaeb04144524b9d3ca05b289d5a7,vase,ribbed vase
c79f0bd4da8d137ad412d49930394ea0b823a7742e8da4e0dd467bedb43f1995,chair,abstract gray sculptural form
fcd581a64f284f81b519433a937a2d07,cylinder,key
512a9a58cb3325f41b6b0cb427c69a6feeb8ace56232bf761985dec37d92490f,figurine,humanoid figure
d5bbf3ee02a04cc38c87068ec66ff8f6,gun,gun
927c3644973b4630a68aab32efe44401,pottery,broken ceramic bowl fragment
669382a8b3615566021ef91c644016f1eea3167f18aee4aa74c6791240893875,rifle,gun
9c825db2101741b087b2a7ad0d5ffa95,sculpture,bat-shaped object
97b164c2def042d094a35dc67a9ddf94,teapot,teapot
dd441af907f44bb18b69b67c578e1d91,toy,tank model
adb7990bb28a5b6b018a17510c4bbcf42af03ef135f243b663d479e466e436a5,vase,gray spherical bottle
513c34b7532e64d020d84bf3e9f34c8fa9dcedb18152fe31ac40e846fe2bdd82,car_(automobile),car with wheels
c7ecb7459cab6d7c51bfa584427ccf6972c0cb1ca8635752fb2b5b4a4f29f46e,chair,folding chair
fd7e71f8fb4fd214d3059cf40febf6eac73b770239ce5eb58b1abb2a30104db0,cylinder,pipe fitting
ad998d5e4cbfc0e157057b4d42e3c787ddb3561fa1e11c3ca6bbf07a8d5074a2,figurine,humanoid figure
d614b78c674a52d20000f63aba394e0b03629ea3ba015d2dad718b37410cb295,gun,gloves and rifle
930dcf46606a406285244be7a4c6e496,pottery,ceramic cup with handles
6771485a7e958c87bdefb4b2f5c2327e871409fad9c49c9b7bbaa6a84eea2885,rifle,abstract gray sculpture
4e53f32cd25c4b6a995cd6b52ed5a585,sword,sword
ddde44cdebf341788fe34c440605306c,toy,stylized rabbit figure
ae77744c10134da28abffb6374ba98f6,vase,hexagonal bolt head
c8adcb7fe20d4579ace7858a55deb978,chair,abstract geometric sculpture
c26647ee74694721b773a224b927e245,cube,TNT block
fdfeadba01ba715e1f3ff2f2bffb00f3d285e496ccecf530ee6fd0864f9e6d70,cylinder,flat circular disc
2e585962933d4058b6c2573ffbc5a18e,figurine,stylized cartoon character
d689413c9a20465895f2c622283bd624,gun,abstract geometric sculpture
943e505342264b0a963eca0e15e21bc4,pottery,speaker
680da6e9f5024376914508f549514c2f,rifle,gray circular objects cluster
6fab8f2064394f828162d1afb741721c,sculpture,humanoid figure
999abc30ae374839b324d32aa42b6084,teapot,teapot
de5cd83e29a449e2b7f7f18cdc410c96,toy,abstract geometric sculpture
51ef58d24831807735b4764628e5b31b6e87063ba5d72e2500dbdd04810956cd,car_(automobile),toy car
c8ed795c94f53b0ef891cf198b240190163c2ec22bbd8b15a3c1ebde9f625595,chair,gray abstract blob
c3425161c4534de086184b63cba049d9,cube,gray square tile
01047c5f75814c54a127e59d13f88687,cylinder,gray cylindrical container
a09c2c87b911c183cc26f660e99908fe5903f891c3e8c98ba468fef93eb95874,figurine,abstract human figure
94aaa0526f4a4abb87f161db210c0aea,pottery,decorative bowl with pedestal base
686651dbb1004a45af9ac0210fb0c3ab,rifle,assault rifle
4f2524ff9d61805c49f39c69b6ef56387aa9afbb4184fb39b995ca449438e09b,sword,sword
9ad7ebee00714bc38cc2a4ece0947d14,teapot,teapot
dedada6fc5b949ebb65d8bb2b13b0e2c595bc8976e7024fd435fbca09edaa965,toy,plush giraffe toy
524826afd3878a7abdd55798b7a66d371f2d72afd48cf989cd408fce3a6a086f,car_(automobile),car model
0198208063c248fd89aaa5f604510966,cylinder,cylindrical object
219305ff39cefc69b22466e64c4a00328fd9ee61284bc10fb73ba404716eea51,figurine,stylized humanoid figure
d752ad5838c2493f8c09477584dce66c,gun,rifle
691ae62643f34dc4a5dce451200c817e,rifle,spear
4f86ce139e0343eaa24962d4acbfd9bb,sword,sword
df4d2ad68fb94665809665792f4e6cb2,toy,bowl with spout
b08b093207fb4b3d8ef0a4deca8a4ff8,vase,ceramic incense burner
52b5107fe51b45a2bdd1b981f8dc5da1,car_(automobile),car
c95f97f9d13747a5bbe33b427fdeedf2,chair,modern chair
c458ded33fe2cb1fa31dbfb4111d03c7ad0c39bcbc3f4af70ed8f92e705e1542,cube,pixelated humanoid figure
020d613e8916089d0b3e23c3184a86ae9954e4cf62537c98f91c30abdbec71a2,cylinder,metal can
29d186ae081941dbb3900b284636804b,figurine,robotic figure
964e0ae495e847d693e59af8df1204d3,pottery,stone fragment
69c4e687e8b34f39b4ac5403e626aa41,rifle,rifle
9e3369be2a9c45909de564fea2a86ebe,sculpture,sculpted plush toy
4fe9de54fb944401b4c3937cb3040d3b,sword,knife
e01a1919e9404ca7a4dd52c593649b62,toy,robotic figure
b1268612670e4140826e63521865d7d5,vase,abstract sculpture
ca03a697f78e4c42b7cf072c78869a95,chair,modern armchair
c59433265b78485d87a739441589a505,cube,geometric sculpture
0288e8376e514f929f9d7615d5cddd0f,cylinder,cylindrical objects
96c774b71cdf486c82f131ad37398172,pottery,ancient ceramic vessel
6ac07249963f4374b3c8c7035a58b8b7,rifle,assault rifle
2f9c33027caf4835be9e44836e813a0a,sculpture,abstract sculpture
502bea1a52e943e5a3b7ce725f340c2a,sword,stick
9e048318fd624c5b97773f97d725df9c,teapot,teapot
e061778b065feee12ad3e8a570cf50a632bf520c4c8a45c3ff1d819decd09829,toy,teddy bear with headphones
b1acb1d0179aeed23e820e000987dab303b8bdb998bf653c9a456ca09c8fb01b,vase,vase
539d6b774d3e4b88ba273a68745ce80f,car_(automobile),square plate
c5f62398b4c4eb335d1b3ebd4792d9355d0dce4cc8056696cc2fb13ccbff1f49,cube,gray box with handle
033a6f0dd041f40f942885bba2e45563f26bb70122b40ea4ed142cc73d03d606,cylinder,broken pipe section
